source,metric,human_n,human_mean,human_std,machine_n,machine_mean,machine_std,difference,abs_difference,u_statistic,u_p_value,cohens_d,effect_size,significant_005,significant_001,characteristic_of
fakebr,sad (Sad),10,0.7917297123510822,1.0599323562582643,10,0.3793566028291029,0.3417819152086343,0.41237310952197936,0.41237310952197936,49.0,0.9691947874250506,0.5236570529370945,medium,False,False,human
fakebr,work (Work),10,3.72050560327583,1.899350616256912,10,4.502468805812673,1.2564594633044404,-0.781963202536843,0.781963202536843,43.0,0.6231762238821174,-0.4855966867576263,small,False,False,machine
fakebr,death (Death),10,0.3859777413400219,0.5299603256829488,10,0.1616089773984511,0.39500729026954573,0.2243687639415708,0.2243687639415708,61.0,0.3277922976814811,0.48005609073097844,small,False,False,human
fakebr,sexual (Sexual),10,0.0,0.0,10,0.03289473684210527,0.0986842105263158,-0.03289473684210527,0.03289473684210527,45.0,0.36812025069351895,-0.4714045207910317,small,False,False,machine
fakebr,nonflu (Nonfluencies),10,0.05319148936170213,0.1595744680851064,10,0.0,0.0,0.05319148936170213,0.05319148936170213,55.0,0.36812025069351895,0.4714045207910317,small,False,False,human
fakebr,social (Social),10,7.369615864318649,3.840516337518405,10,6.1042201966090115,0.7068760865545745,1.2653956677096376,1.2653956677096376,57.0,0.6231762238821174,0.45826558938388606,small,False,False,human
fakebr,reward (Reward),10,2.2738036895543337,0.8435251188084336,10,2.628331276974832,0.7317495924729845,-0.3545275874204985,0.3545275874204985,44.0,0.6775849579524755,-0.4489863970978027,small,False,False,machine
fakebr,netspeak (Netspeak),10,0.2470868240670221,0.4001144981609744,10,0.10323299888517279,0.22654001955081987,0.1438538251818493,0.1438538251818493,57.0,0.5184312812106575,0.44245754283213523,small,False,False,human
fakebr,negate (Negations),10,1.3364808985602323,0.5892376719597057,10,1.592097017115688,0.6253311010521064,-0.25561611855545574,0.25561611855545574,42.0,0.5707503880581739,-0.4207309311241149,small,False,False,machine
fakebr,health (Health),10,0.6370791746952738,0.8033082123454647,10,0.9757902679762942,0.8607758710951914,-0.33871109328102045,0.33871109328102045,34.5,0.2505089160844789,-0.40684158081327976,small,False,False,machine
fakebr,interrog (Interrogatives),10,3.633223020174069,1.1856352988589232,10,4.042447736235262,1.0400513078015226,-0.40922471606119304,0.40922471606119304,43.0,0.6231762238821174,-0.36694480225642306,small,False,False,machine
fakebr,anger (Anger),10,1.0520008864769719,1.3184893320127482,10,0.671801756666359,0.7054901791360528,0.3801991298106129,0.3801991298106129,48.0,0.9085153374917286,0.35956510899592425,small,False,False,human
fakebr,male (Male),10,1.6216703048443957,2.0594365998833526,10,1.1188737752950986,0.3958489684750995,0.5027965295492971,0.5027965295492971,40.0,0.472509068324386,0.33906336331270276,small,False,False,human
fakebr,money (Money),10,1.1576987060469108,1.120580901706242,10,1.4612867884840433,0.7396647796060336,-0.3035880824371324,0.3035880824371324,41.0,0.5198945163559368,-0.3197608387621167,small,False,False,machine
fakebr,you (You),10,0.9585231672902857,0.5905206627467076,10,0.8032704634683355,0.5269333646511821,0.15525270382195022,0.15525270382195022,58.0,0.5707503880581739,0.27741983479180315,small,False,False,human
fakebr,focusfuture (Future Focus),10,0.7277869870303229,0.8243484091510167,10,0.9342315582195567,0.7028745646921534,-0.20644457118923387,0.20644457118923387,39.0,0.4256100315999112,-0.2695017368202556,small,False,False,machine
fakebr,see (See),10,0.9869146986885557,1.3740933020305666,10,0.7253363438819058,0.17057602247155487,0.2615783548066499,0.2615783548066499,39.0,0.42384904258967304,0.2671651794246039,small,False,False,human
fakebr,bio (Biological Processes),10,1.5847340788898188,1.118732741347063,10,1.8581568020192243,1.0328954073982133,-0.2734227231294055,0.2734227231294055,41.0,0.5205228832757727,-0.2539522461982568,small,False,False,machine
fakebr,family (Family),10,0.42219208998416535,0.6510770337354884,10,0.548350075714711,0.3894790876321771,-0.1261579857305456,0.1261579857305456,31.5,0.159786655415185,-0.23516416228256054,small,False,False,machine
fakebr,ingest (Ingest),10,0.5754578787833811,0.44900231974927857,10,0.6781543146870572,0.5224033003710831,-0.10269643590367616,0.10269643590367616,48.5,0.9395156100435313,-0.21083779552062157,small,False,False,machine
fakebr,differ (Differentiation),10,2.3050906062155816,1.1503371769982718,10,2.4921907432677264,0.6353361761069052,-0.1871001370521448,0.1871001370521448,38.0,0.3846730627355087,-0.20135018290757783,small,False,False,machine
fakebr,focuspresent (Present Focus),10,5.67265069851526,1.8331899649061572,10,5.3835015143897,1.2209037976527477,0.28914918412556023,0.28914918412556023,54.0,0.7913367801006604,0.18565761125596564,negligible,False,False,human
fakebr,auxverb (Auxiliary Verbs),10,4.276922089789883,1.4671187699363621,10,4.053654623742622,1.0711789699988303,0.2232674660472611,0.2232674660472611,51.0,0.9698499769931556,0.17381712438036262,negligible,False,False,human
fakebr,percept (Perceptual Processes),10,2.111483582178718,1.9245693655037555,10,1.8699227100976814,0.5612658868187356,0.2415608720810365,0.2415608720810365,42.0,0.5707503880581739,0.1704053813345402,negligible,False,False,human
fakebr,hear (Hear),10,0.5699571015840375,0.8747810154382484,10,0.6862218605713882,0.5016374398099923,-0.11626475898735078,0.11626475898735078,35.5,0.2834925797415131,-0.16305263631800257,negligible,False,False,machine
fakebr,insight (Insight),10,1.6407431294692543,1.120556255929976,10,1.781454214282651,0.6741656431095506,-0.14071108481339678,0.14071108481339678,41.0,0.5205228832757727,-0.1521692011566679,negligible,False,False,machine
fakebr,verb (Verbs),10,9.434143155855562,1.8955587427481961,10,9.682480538658357,1.354161960251208,-0.24833738280279505,0.24833738280279505,36.0,0.3074894566186813,-0.15075831879803817,negligible,False,False,machine
fakebr,quant (Quantifiers),10,1.2792868529308765,0.8473582288440148,10,1.3678467519623294,0.360504790554722,-0.0885598990314529,0.0885598990314529,39.0,0.4273553138978077,-0.13600641396773516,negligible,False,False,machine
fakebr,anx (Anx),10,0.4076494443678289,0.5823261496651064,10,0.34412345410735423,0.3345120656618763,0.06352599026047467,0.06352599026047467,45.5,0.7547383316962031,0.13377568255310138,negligible,False,False,human
fakebr,drives (Drives),10,10.623149430888203,3.7760508032829136,10,10.994104003367772,1.248354239294981,-0.37095457247956887,0.37095457247956887,38.0,0.3846730627355087,-0.1319089864684812,negligible,False,False,machine
fakebr,number (Numbers),10,2.809132425671545,1.2233783578153552,10,2.675926745341548,0.7670576264228182,0.13320568032999702,0.13320568032999702,49.0,0.9698499769931556,0.13046120320336804,negligible,False,False,human
fakebr,achieve (Achievement),10,1.079616589402292,0.8557209333561441,10,1.1579126168484275,0.40285140439183864,-0.07829602744613551,0.07829602744613551,48.0,0.9095864090443472,-0.1170719912622333,negligible,False,False,machine
fakebr,power (Power),10,5.562221669609553,3.0786344235518275,10,5.3066456929849295,1.20968366223813,0.2555759766246233,0.2555759766246233,44.0,0.6775849579524755,0.10926978234751761,negligible,False,False,human
fakebr,focuspast (Past Focus),10,2.477315769077087,1.758664030307165,10,2.6181880769018817,1.084242396480332,-0.14087230782479487,0.14087230782479487,43.0,0.6231762238821174,-0.0964281786669267,negligible,False,False,machine
fakebr,home (Home),10,0.2375962969303822,0.35265187479216864,10,0.2638271977916945,0.30743821114088066,-0.0262309008613123,0.0262309008613123,46.0,0.7721147191649156,-0.07929094211381371,negligible,False,False,machine
fakebr,discrep (Discrepancies),10,1.8747494462547336,0.7582483877411357,10,1.83644936450712,0.7478842684257071,0.03830008174761357,0.03830008174761357,55.0,0.7337299956962472,0.05085763837627473,negligible,False,False,human
fakebr,they (They),10,1.7991904560696859,0.7137265180696197,10,1.7821955157073355,0.8453914774134944,0.016994940362350386,0.016994940362350386,49.0,0.9698499769931556,0.021723388092169102,negligible,False,False,human
fakebr,affiliation (Affiliation),10,1.7031076122876896,1.298181688593416,10,1.7165964333902959,0.5959833672344181,-0.013488821102606297,0.013488821102606297,47.5,0.8797393918291729,-0.013354378666864805,negligible,False,False,machine
fakebr,swear (Swear),10,0.0,0.0,10,0.0,0.0,0.0,0.0,50.0,,0.0,negligible,False,False,tie
faketruebr,power (Power),10,1.5987681705894228,1.447377442096325,10,4.016749382083651,1.3769080376975724,-2.417981211494228,2.417981211494228,12.0,0.004525431389184727,-1.7117454350838954,large,True,True,machine
