source,metric,human_n,human_mean,human_std,machine_n,machine_mean,machine_std,shapiro_p_human,shapiro_p_machine,t_statistic,t_p_value,u_statistic,u_p_value,cohens_d,effect_size
fakebr,body (Body),14,0.19174406913011235,0.3737204307304464,14,0.38160575389810847,0.5163375788790612,4.343178160035552e-05,0.0018242570795298433,-1.1145336700836823,0.2752471839141532,73.0,0.2014809543100693,-0.4212541312642189,small
fakebr,health (Health),14,0.5733868211805941,0.790920451032291,14,0.6883401662123265,1.4075815760607568,0.0012502359717831515,9.193963383903698e-06,-0.26639640226507133,0.7920352873561698,95.0,0.9022918070244421,-0.10068837579367179,negligible
fakebr,sexual (Sexual),14,0.02915451895043732,0.10908622118874468,14,0.05048522905665763,0.12833962469770782,2.1898473488433645e-07,1.770007377870784e-06,-0.4738414609354737,0.6395678898193295,92.0,0.6379741418501974,-0.17909523807239863,negligible
fakebr,ingest (Ingest),14,0.48584810332306494,0.669964213095902,14,0.33828983919595984,0.31931447450263667,0.0011738352141452198,0.03696024445852454,0.7439181537275177,0.4635965184832528,102.0,0.8682448544869872,0.2811746329356185,small
fakebr,drives (Drives),14,9.960019814324399,3.964950451497592,14,11.823371480075776,2.577115474752508,0.06260019894035988,0.2633247173740088,-1.474348196395642,0.15239430082384212,57.0,0.06276097745480774,-0.5572512390827835,medium
fakebr,affiliation (Affiliation),14,1.8674320327967906,1.5966526440309583,14,2.0206227275546707,1.2515112053668855,0.08214298893677124,0.21078309924021782,-0.2825406120236786,0.779766135305079,91.5,0.7826441579204735,-0.1067903135272342,negligible
fakebr,achieve (Achievement),14,1.3481944752969905,1.291432141183282,14,1.506333647375295,0.7713459913281615,0.04533704723287456,0.07747466006078695,-0.39335358952676225,0.6972654059550756,83.0,0.5049652741427626,-0.14867368217177057,negligible
fakebr,power (Power),14,4.412825093541084,4.297233535159004,14,5.6131312548738155,2.08965804731419,0.000266960164939441,0.9932815164812241,-0.9398869970717552,0.3559261965196315,50.0,0.02907155995483803,-0.355243893536451,small
fakebr,reward (Reward),14,2.0898889161437277,0.8900544320287508,14,2.534721243353307,0.8901431271349097,0.4386456791122987,0.8814659801089657,-1.322230451782909,0.1976061664430557,68.0,0.17527213921127915,-0.49975613590487966,small
fakebr,risk (Risk),14,1.8461083139596994,0.8469211567065331,14,2.7025962643606767,0.9325040934742843,0.9031587025155035,0.5613218345414105,-2.544009901386899,0.01724452178487746,51.0,0.032633216065285,-0.9615453617079553,large
fakebr,focuspast (Past Focus),14,3.4049169690526147,1.8792674851933817,14,0.9901031823101626,0.8028403862404871,0.697960876283438,0.023940852847279658,4.421372174534756,0.0001547780168305541,179.0,0.00021619963376844743,1.6711216039256902,large
fakebr,focuspresent (Present Focus),14,5.598385938763035,2.2832943524605875,14,4.943379389308844,1.5829713673373333,0.9794892313403433,0.1820529297334672,0.8821097634213273,0.3858002865953581,121.0,0.3012190100323505,0.333406151867836,small
fakebr,focusfuture (Future Focus),14,1.082605541255741,1.1096539403769625,14,0.8739757669708524,0.7085616659496279,0.07426960129645965,0.14664039498580594,0.5929143677931549,0.5583609599051423,101.0,0.9080969507693564,0.2241005665625389,small
fakebr,relativ (Relativity),14,14.242187369159407,3.2955354196895943,14,14.170305140784166,3.2732361296456176,0.5076862172997627,0.6696370590071773,0.0579047094845855,0.9542672721705668,100.0,0.9450520886884962,0.02188592300509376,negligible
fakebr,motion (Motion),14,5.164860527902027,1.5764535429253528,14,3.605597002244901,1.7827207493115484,0.3694352882554929,0.5360703381461599,2.45159535894275,0.021254000836641838,150.0,0.017950898483616456,0.9266159478746637,large
fakebr,space (Space),14,6.886237483662576,2.878408446705878,14,8.734801559189114,1.8137768693754917,0.08083448650475455,0.36206073905152375,-2.0330011270037973,0.05238034223143997,51.0,0.032633216065285,-0.7684021995951553,medium
fakebr,time (Time),14,5.171654043252078,2.065048561404713,14,5.917292804413429,1.9246833480084076,0.11117029921085908,0.10414665312450594,-0.9883145082509792,0.33210751200131383,88.0,0.6624285167243704,-0.37354777227845487,small
fakebr,work (Work),14,3.082110612392074,2.245656765434155,14,5.4155430992343385,2.0848099578192967,0.399437547199091,0.537221646865367,-2.849313124240157,0.008457621750130205,39.0,0.007189446789606673,-1.0769391334417056,large
fakebr,leisure (Leisure),14,1.6973287862148942,1.5317005120657698,14,0.7388638292352621,0.989275920667466,0.15160513947708437,0.0011952668391048374,1.966795642098985,0.05996518175797004,141.0,0.04704057156889179,0.7433788783827876,medium
